Date,Open,High,Low,Close,Adjsutment close,Volume
16-06-2014,1.112627449,1.121497677,1.12412631,1.12222941,1.164652317,-0.221009949
17-06-2014,1.122586313,1.120878672,1.128529727,1.120734326,1.163103349,-0.302806817
18-06-2014,1.122088365,1.115803286,1.122868269,1.121980271,1.164394214,-0.24970544
19-06-2014,1.122337389,1.115927127,1.12274241,1.117993247,1.160263748,-0.221472554
20-06-2014,1.116859959,1.119021905,1.117206862,1.106156818,1.148002775,0.694904693
23-06-2014,1.110262145,1.107509332,1.11343259,1.105160012,1.146969954,-0.106998994
24-06-2014,1.103166384,1.108994726,1.108274469,1.098307314,1.139871215,-0.172296305
25-06-2014,1.096444084,1.096120451,1.10148073,1.09930407,1.140903744,-0.202673994
26-06-2014,1.098435926,1.100453239,1.103367916,1.106032174,1.147873285,-0.262111649
27-06-2014,1.104037793,1.112213344,1.115571294,1.119488431,1.161812717,0.17806344
30-06-2014,1.119972135,1.133629255,1.132178089,1.13132486,1.1740741,-0.025856782
01-07-2014,1.137649245,1.137838103,1.145262231,1.138675886,1.181689336,-0.183693195
02-07-2014,1.142006391,1.137714263,1.144758995,1.138177608,1.181173305,-0.320483912
03-07-2014,1.139516601,1.138209477,1.146142894,1.145030256,1.188272219,-0.398610785
07-07-2014,1.145367492,1.161605946,1.15746576,1.169201592,1.21331084,0.072070961
08-07-2014,1.171883182,1.171633125,1.155201197,1.161476732,1.20530877,0.19478729
09-07-2014,1.161550857,1.161110782,1.165769208,1.16197511,1.205825035,-0.208743924
10-07-2014,1.140637034,1.156159236,1.150168784,1.157614302,1.201307677,-0.1631844
11-07-2014,1.160554911,1.160368084,1.167027248,1.159857003,1.203631072,-0.242640209
14-07-2014,1.166779263,1.172747195,1.176966163,1.175182079,1.219506013,-0.119391185
15-07-2014,1.178481095,1.172252031,1.169166002,1.161102949,1.204921587,-0.081991722
16-07-2014,1.180597325,1.175346808,1.165517489,1.154374845,1.197951929,0.029010903
17-07-2014,1.156446839,1.152816827,1.138216974,1.133318322,1.17613945,0.083706162
18-07-2014,1.138894215,1.146132058,1.143878331,1.150014037,1.193434571,-0.01876772
21-07-2014,1.155948841,1.149350676,1.152685016,1.143908955,1.187109967,-0.171693518
22-07-2014,1.152089792,1.147988974,1.157717428,1.153627278,1.197177971,0.054253682
23-07-2014,1.161301833,1.185002465,1.170927329,1.184402172,1.229057285,0.58303854
24-07-2014,1.181468734,1.178070213,1.186653461,1.18240861,1.226992227,-0.078471723
25-07-2014,1.17910348,1.184507301,1.18942126,1.190382659,1.235252692,-0.110153115
28-07-2014,1.191178724,1.201838055,1.200869934,1.207202869,1.252676836,0.055949899
29-07-2014,1.209976267,1.204313976,1.209676518,1.19922882,1.24441643,-0.114723086
30-07-2014,1.19889697,1.195153336,1.202379593,1.196363196,1.241447924,-0.256770671
31-07-2014,1.182962629,1.179679447,1.172940274,1.164591595,1.208535379,0.077327829
01-08-2014,1.154828507,1.169404885,1.166398152,1.171195054,1.21537619,-0.039472771
04-08-2014,1.173128152,1.168909671,1.170927329,1.164466951,1.208406065,-0.159371419
05-08-2014,1.160554911,1.157768471,1.160736795,1.158611108,1.202339972,0.064571162
06-08-2014,1.152961201,1.155292699,1.165140112,1.156617546,1.200274914,-0.17899706
07-08-2014,1.155201968,1.161110782,1.15746576,1.150637059,1.200145542,-0.064705738
08-08-2014,1.146861386,1.147122436,1.147149417,1.153876417,1.203517826,-0.132638492
11-08-2014,1.159434478,1.162720115,1.16677558,1.169450731,1.219731568,-0.206655195
12-08-2014,1.16902003,1.172623354,1.176462927,1.169201592,1.219472122,-0.245766294
13-08-2014,1.170389387,1.177079834,1.181872717,1.185025045,1.235945369,-0.272106707
14-08-2014,1.185078858,1.18116499,1.191434255,1.188264552,1.239317829,-0.325376304
15-08-2014,1.19217462,1.188840088,1.192189059,1.194245139,1.245543914,-0.033304713
18-08-2014,1.199519306,1.203447439,1.206279724,1.208947291,1.260849884,-0.052635969
19-08-2014,1.210972213,1.219664024,1.223138087,1.22601669,1.278620016,0.253341791
20-08-2014,1.223794379,1.22473941,1.231064007,1.226515068,1.279138909,0.019235932
21-08-2014,1.225412661,1.222882642,1.233077002,1.226639663,1.279268224,-0.250210099
22-08-2014,1.221927023,1.229443521,1.234083525,1.235859657,1.288867061,-0.10013002
25-08-2014,1.24060008,1.238108899,1.247796662,1.238600736,1.29172016,-0.154997705
26-08-2014,1.235994059,1.229814895,1.242512682,1.230502092,1.283289243,-0.25478007
27-08-2014,1.231014528,1.243060543,1.240499686,1.245951762,1.299373379,0.014609888
28-08-2014,1.238110289,1.245660156,1.251319265,1.247446946,1.300929944,0.240178593
29-08-2014,1.253920193,1.247145649,1.259371045,1.250561809,1.304172622,-0.094368492
02-09-2014,1.256409885,1.257544053,1.265913166,1.26052942,1.314549508,0.031361774
03-09-2014,1.256907883,1.250859333,1.213828217,1.206206212,1.257995967,1.03867583
04-09-2014,1.204000889,1.212360299,1.203889301,1.195989462,1.247359809,0.482106672
05-09-2014,1.203378504,1.203694971,1.210431322,1.206579946,1.258385196,0.099953389
08-09-2014,1.209602856,1.202704593,1.207160387,1.198979681,1.250472939,-0.069672427
09-09-2014,1.206864091,1.249373889,1.183130807,1.194369634,1.245673404,1.941809975
10-09-2014,1.193544027,1.224987042,1.203511925,1.231872632,1.284716202,0.694506573
11-09-2014,1.223420918,1.229072198,1.226912409,1.237230196,1.290293903,0.154570146
12-09-2014,1.233379831,1.23835653,1.245280481,1.24009592,1.293277192,0.158397146
15-09-2014,1.253297708,1.249002566,1.249809657,1.239722037,1.292887788,0.140038761
16-09-2014,1.215827208,1.226843958,1.217728298,1.230128309,1.282900131,0.21842357
17-09-2014,1.234126704,1.233528677,1.239115787,1.239099114,1.29223958,0.134571618
18-09-2014,1.242342898,1.240337139,1.251319265,1.241715599,1.294963481,-0.196640511
19-09-2014,1.246824432,1.240337139,1.237983556,1.231374254,1.284197366,0.274416926
22-09-2014,1.240724617,1.237737525,1.238990028,1.232620149,1.285494484,0.020489169
23-09-2014,1.225786122,1.247640863,1.238486792,1.252306132,1.3059884,0.16927676
24-09-2014,1.24520615,1.246526694,1.246790139,1.241217221,1.29444447,0.123991996
25-09-2014,1.224665788,1.220035397,1.203008638,1.192874599,1.244117248,0.683605931
26-09-2014,1.200017304,1.220530562,1.211563654,1.228757769,1.28147364,0.154814065
29-09-2014,1.201511148,1.216693087,1.214457212,1.22078372,1.273171804,-0.02187558
30-09-2014,1.2284003,1.230310059,1.238360983,1.228757769,1.28147364,0.055194311
01-10-2014,1.225661585,1.219787865,1.215337875,1.209196431,1.26110898,0.002306013
02-10-2014,1.209229295,1.213969633,1.207034528,1.218167236,1.270448195,-0.050031366
03-10-2014,1.211345674,1.213845842,1.219615433,1.214678639,1.266816697,-0.110144704
06-10-2014,1.217694414,1.219292651,1.224396178,1.214678639,1.266816697,-0.200119857
07-10-2014,1.211221138,1.212731772,1.215715403,1.203838867,1.25553163,-0.129425494
08-10-2014,1.202880555,1.224987042,1.210431322,1.229380792,1.282122082,0.085201916
09-10-2014,1.237487904,1.240708462,1.239367455,1.232121771,1.284975181,0.365172898
10-10-2014,1.226906555,1.236375823,1.235467425,1.22850863,1.281214076,0.210342012
13-10-2014,1.234873676,1.233281046,1.22930268,1.217045835,1.269280567,0.031633729
14-10-2014,1.223171894,1.217683317,1.213702408,1.203838867,1.25553163,0.173291605
15-10-2014,1.193046029,1.200723985,1.171053138,1.18876293,1.239836898,0.695403745
16-10-2014,1.162920215,1.183021857,1.173946796,1.172814883,1.223233343,0.291969258
17-10-2014,1.187195138,1.198867118,1.191559964,1.190382659,1.24152307,0.23624926
20-10-2014,1.197403076,1.210751064,1.209299091,1.216422962,1.268632242,0.367146677
21-10-2014,1.255911936,1.248631093,1.247670803,1.250188026,1.303783627,0.606952383
22-10-2014,1.25367117,1.262124373,1.264403457,1.25666689,1.310528489,0.237418387
23-10-2014,1.269107613,1.273760787,1.27736174,1.279592331,1.334395274,0.276832281
24-10-2014,1.282801188,1.279207496,1.288684605,1.284451517,1.339453731,-0.059898858
27-10-2014,1.278693115,1.279083804,1.290823309,1.283080977,1.338026889,-0.240261301
28-10-2014,1.285539902,1.294681384,1.299000948,1.303389833,1.359169598,-0.045782415
29-10-2014,1.301100783,1.302480323,1.311707662,1.310865504,1.366951839,0.019080328
30-10-2014,1.304959881,1.302232691,1.305920446,1.306380201,1.362283079,-0.149603457
31-10-2014,1.318031071,1.310774278,1.322401432,1.319088791,1.375513297,-0.093747481
03-11-2014,1.320645249,1.338751117,1.332466207,1.336532023,1.393672658,0.013398705
04-11-2014,1.334836772,1.328723939,1.328817694,1.326564462,1.383295596,-0.136712215
05-11-2014,1.331600109,1.326372007,1.333975815,1.32980392,1.386667881,-0.194727011
06-11-2014,1.325375756,1.320058611,1.329824217,1.327810358,1.39070684,-0.229315801
07-11-2014,1.327243062,1.326619539,1.339259896,1.331672887,1.394744922,-0.247217189
10-11-2014,1.330604162,1.32674333,1.340769554,1.329430136,1.392400257,-0.338280163
11-11-2014,1.326620577,1.331942557,1.33737271,1.340269809,1.403733942,-0.334820443
12-11-2014,1.335085696,1.352739463,1.349576239,1.359582008,1.423925929,-0.0614619
13-11-2014,1.36521166,1.377745216,1.377631608,1.379143347,1.444379175,0.114895511
14-11-2014,1.382017361,1.386905857,1.372725055,1.396088201,1.462095957,-0.101817825
17-11-2014,1.39595986,1.425157259,1.399019198,1.393720855,1.459620868,-0.064205284
18-11-2014,1.391851887,1.405474523,1.406441882,1.412160893,1.478901051,-0.099569287
19-11-2014,1.410524944,1.406093379,1.40530965,1.402193332,1.468479229,-0.132579615
20-11-2014,1.403927131,1.419958033,1.418519551,1.422626782,1.489843987,-0.111183461
21-11-2014,1.436293762,1.428747201,1.43336502,1.424620344,1.491928153,0.082042188
24-11-2014,1.428077567,1.443602084,1.440787804,1.451532709,1.520067165,-0.054334989
25-11-2014,1.455713691,1.455733662,1.451229855,1.438699524,1.50664914,0.24551116
26-11-2014,1.441646705,1.44768724,1.45601065,1.456142756,1.524887328,-0.148012378
28-11-2014,1.458203382,1.451400974,1.458778499,1.455270595,1.52397529,-0.371659173
01-12-2014,1.452476978,1.449544107,1.373479859,1.407177112,1.473690257,0.455415801
02-12-2014,1.386374408,1.40621722,1.392099649,1.401694904,1.467958407,0.112456324
03-12-2014,1.414383992,1.413644686,1.421790586,1.417892241,1.48489375,-0.115838944
04-12-2014,1.414632917,1.424166881,1.424055149,1.412410032,1.47916155,-0.130122205
05-12-2014,1.417371632,1.410302327,1.415877561,1.406304951,1.472778336,-0.182348839
08-12-2014,1.39384363,1.392600199,1.377883276,1.373910377,1.438907473,0.088849482
09-12-2014,1.345169246,1.388267559,1.34932457,1.395340684,1.461314636,0.124499459
10-12-2014,1.397702778,1.395076021,1.376876753,1.368303574,1.433044965,-0.094784836
11-12-2014,1.370938064,1.382078004,1.374360522,1.364192055,1.428745975,-0.139133177
12-12-2014,1.348530346,1.358186321,1.352218178,1.340643692,1.404124807,0.065904304
15-12-2014,1.351517986,1.354843911,1.311581853,1.321954515,1.384583657,0.222769248
16-12-2014,1.297615195,1.337018042,1.310449622,1.303514477,1.365303474,0.132667931
17-12-2014,1.306951724,1.333056627,1.317494879,1.336656668,1.399956183,0.029228187
18-12-2014,1.366083069,1.367841977,1.365805607,1.37702524,1.44216441,0.107652248
19-12-2014,1.370938064,1.375145603,1.378386512,1.366185518,1.430830608,0.520121539
22-12-2014,1.369693194,1.378240381,1.382286543,1.380638531,1.445942343,-0.086343007
23-12-2014,1.383013307,1.376259773,1.388451187,1.375654701,1.440730848,-0.354640938
24-12-2014,1.3749216,1.368584724,1.382789829,1.369051241,1.433826637,-0.516535654
26-12-2014,1.368946222,1.390990865,1.382789829,1.393720855,1.459620868,-0.246803649
29-12-2014,1.389984532,1.394085642,1.404051459,1.392724199,1.458578756,-0.332625175
30-12-2014,1.388117226,1.383563448,1.38404787,1.375405462,1.440471167,-0.300626969
31-12-2014,1.377909289,1.373783901,1.360144149,1.348742236,1.412592303,-0.139109346
02-01-2015,1.360107641,1.352863303,1.324162759,1.335659862,1.398913954,0.026323592
05-01-2015,1.321516658,1.318325535,1.299755852,1.297284752,1.35879042,0.181659138
06-01-2015,1.299731425,1.30322302,1.289942645,1.297409396,1.35892026,0.202849223
07-01-2015,1.30794752,1.312754886,1.31598512,1.315973929,1.378330342,-0.15729811
08-01-2015,1.33321849,1.361652422,1.341146931,1.367556057,1.432263469,0.11267501
09-01-2015,1.376041983,1.375269444,1.360144149,1.369051241,1.433826637,0.033261256
12-01-2015,1.375170574,1.367594346,1.342405122,1.334663106,1.39787155,-0.023494696
13-01-2015,1.36060559,1.369698893,1.343789022,1.346748773,1.410507962,0.221000137
14-01-2015,1.330853186,1.341103049,1.3386308,1.341515854,1.405036728,-0.03322621
15-01-2015,1.342803942,1.335780032,1.315481984,1.304386639,1.366215804,0.121779905
16-01-2015,1.305831291,1.305079887,1.297113762,1.294045244,1.355402767,0.381108919
20-01-2015,1.315914691,1.322286851,1.313468989,1.328059596,1.390967514,-0.020002734
21-01-2015,1.329732753,1.348159142,1.335737142,1.338400991,1.401779675,-0.038562983
22-01-2015,1.346040655,1.365613737,1.353979505,1.373910377,1.438907473,0.034619631
23-01-2015,1.371436012,1.381458999,1.376750944,1.381136909,1.446463516,-0.068157047
26-01-2015,1.389362047,1.389010256,1.392728745,1.382631993,1.448026509,0.060113338
27-01-2015,1.372929807,1.365737578,1.34529868,1.333292566,1.396438924,0.620196887
28-01-2015,1.437787507,1.435555762,1.424306717,1.410167331,1.476816652,1.333846871
29-01-2015,1.421479754,1.44880141,1.427451944,1.454896811,1.523584775,0.4641408
30-01-2015,1.447373059,1.45882844,1.443681362,1.433217416,1.500916822,0.454455546
02-02-2015,1.443016062,1.448553778,1.433994065,1.451532709,1.520067165,0.159981215
03-02-2015,1.448617929,1.4475634,1.45324285,1.451781948,1.520327781,0.008255386
04-02-2015,1.448617929,1.465141836,1.462049434,1.463119999,1.532182346,0.26386534
05-02-2015,1.46753991,1.461675685,1.473875536,1.46785469,1.543299299,-0.127294711
06-02-2015,1.46753991,1.461923218,1.463810761,1.455270595,1.530089883,-0.106822363
09-02-2015,1.449240414,1.456847733,1.463559193,1.465113561,1.540422125,-0.174345783
10-02-2015,1.469407266,1.485443528,1.48532421,1.493770249,1.570503367,0.149739435
11-02-2015,1.501773847,1.519733664,1.514763479,1.52940428,1.607907909,0.311697232
12-02-2015,1.542730084,1.551424236,1.553386859,1.549090263,1.628572043,0.324491748
13-02-2015,1.557917553,1.548948365,1.554393331,1.556815123,1.636681164,0.041289545
17-02-2015,1.560531731,1.568754991,1.570371082,1.566159712,1.64649013,0.165774985
18-02-2015,1.56227455,1.567517031,1.577038911,1.577248623,1.658130301,-0.090209258
19-02-2015,1.572855949,1.570611808,1.588110159,1.573884522,1.654598842,-0.195757357
20-02-2015,1.574598767,1.57642999,1.584587555,1.586966995,1.668331476,-0.03334116
23-02-2015,1.592027053,1.619756877,1.604842813,1.630575075,1.714106864,0.275422039
24-02-2015,1.62837727,1.627184443,1.62383993,1.62023373,1.703250995,0.250946061
25-02-2015,1.611197958,1.602426221,1.585845495,1.578120685,1.659045085,0.327816893
26-02-2015,1.576714997,1.593389322,1.566471001,1.59842969,1.680363797,0.560181677
27-02-2015,1.591778029,1.589675738,1.586977927,1.574009266,1.654729383,0.14982775
02-03-2015,1.582441501,1.586085697,1.587732782,1.58185857,1.662968929,-0.045280559
03-03-2015,1.578831476,1.576677622,1.585090691,1.585222672,1.66649992,-0.189394444
04-03-2015,1.580574295,1.577172687,1.58798445,1.575005822,1.655775936,-0.275607081
05-03-2015,1.574100869,1.567145657,1.555777281,1.54846734,1.627917992,0.07275926
06-03-2015,1.571860003,1.574820656,1.562067734,1.550834586,1.63040319,0.301608251
09-03-2015,1.566382672,1.577296627,1.546970547,1.55756269,1.637465699,0.521505146
10-03-2015,1.54708723,1.548205618,1.531118706,1.524794383,1.603068755,0.245738257
11-03-2015,1.526422331,1.517876748,1.509856926,1.496511329,1.573379956,0.246893366
12-03-2015,1.496047443,1.519486082,1.503818041,1.524046716,1.602284045,-0.041551687
13-03-2015,1.522065285,1.525675637,1.515769951,1.513331588,1.591036434,0.007016167
16-03-2015,1.515591909,1.520104988,1.519418464,1.530276442,1.608823278,-0.216618011
17-03-2015,1.540738341,1.549443529,1.554393331,1.556316745,1.636157712,-0.004257362
18-03-2015,1.554431916,1.572221142,1.563451634,1.57413376,1.654860801,0.195472785
19-03-2015,1.576217149,1.573335213,1.576409916,1.562048093,1.642173844,-0.077343249
20-03-2015,1.569992797,1.56281287,1.548228738,1.54211297,1.621248159,0.243474299
23-03-2015,1.55592581,1.556004458,1.565338669,1.558434852,1.638381185,-0.190888796
24-03-2015,1.557295168,1.55835639,1.565841905,1.551955987,1.631580693,-0.259121542
25-03-2015,1.548705512,1.543253974,1.525834625,1.510715103,1.588289977,0.004603615
26-03-2015,1.50164946,1.51923845,1.516021569,1.521430231,1.599537822,-0.052623352
27-03-2015,1.524181565,1.51701021,1.5199217,1.509095424,1.586589606,-0.165144161
30-03-2015,1.517708288,1.538054748,1.533634837,1.547968962,1.627395066,-0.059256819
31-03-2015,1.543103545,1.539168818,1.538163963,1.523797577,1.602022319,-0.12947596
01-04-2015,1.527293741,1.522209536,1.522312022,1.521554876,1.599668539,-0.150071669
02-04-2015,1.529907969,1.527656245,1.53602526,1.534886489,1.613662724,-0.267843738
06-04-2015,1.522936694,1.55179561,1.537786536,1.560179175,1.640211805,-0.198118041
07-04-2015,1.562399087,1.559346768,1.558545081,1.54348356,1.622686804,-0.228701799
08-04-2015,1.540115906,1.538054748,1.545838316,1.538375135,1.617324724,-0.196222765
09-04-2015,1.540115906,1.540282987,1.541938285,1.550336158,1.629880381,-0.264144305
10-04-2015,1.541360727,1.548081827,1.549486829,1.557064312,1.636942189,-0.156147206
13-04-2015,1.571486591,1.564917517,1.566471001,1.553949449,1.633672923,-0.209737822
14-04-2015,1.554431916,1.549072156,1.557664417,1.547096801,1.626479814,-0.361703365
15-04-2015,1.54708723,1.547091449,1.558922508,1.553077288,1.632757321,-0.313399056
16-04-2015,1.545468849,1.546720125,1.560180548,1.545477022,1.624779676,-0.32182967
17-04-2015,1.536381345,1.534836179,1.539422054,1.527784601,1.606207538,0.008834342
20-04-2015,1.536630269,1.559346768,1.548354497,1.563294038,1.643481889,-0.059893251
21-04-2015,1.56812559,1.560337097,1.567225855,1.554697066,1.634457458,-0.2648298
22-04-2015,1.554307379,1.568631101,1.562822538,1.576002628,1.656822022,-0.191662607
23-04-2015,1.570615282,1.587818772,1.585719786,1.589085102,1.670555182,-0.077884356
24-04-2015,1.597877944,1.590418435,1.599432923,1.596685367,1.678532534,-0.095337158
27-04-2015,1.620534486,1.621366211,1.623588212,1.626214167,1.709528852,0.639619263
28-04-2015,1.64729935,1.638820608,1.603710582,1.600173964,1.682194885,0.947598838
29-04-2015,1.593769872,1.602302282,1.587732782,1.576251867,1.657083982,0.169051065
30-04-2015,1.574847791,1.565783955,1.540931763,1.532768382,1.61143931,0.446744071
01-05-2015,1.543228082,1.584228879,1.549990065,1.580114247,1.661138191,0.100732807
04-05-2015,1.585553677,1.589675738,1.587229445,1.576999384,1.657868575,-0.0047452
05-05-2015,1.568747827,1.563431875,1.556028849,1.540867075,1.61993988,-0.028813245
06-05-2015,1.548954436,1.542387436,1.525583058,1.531024109,1.609608222,0.291780011
07-05-2015,1.526671256,1.534093432,1.533886405,1.534138971,1.61972122,-0.103537872
08-05-2015,1.550448331,1.553157312,1.560180548,1.563543277,1.650715493,0.059207755
11-05-2015,1.559286911,1.552414466,1.554141663,1.54734594,1.633642304,-0.130244164
12-05-2015,1.53700373,1.543996671,1.54395118,1.541739237,1.627731762,-0.0443932
13-05-2015,1.543850517,1.547834294,1.557161181,1.54348356,1.629570739,-0.233161025
14-05-2015,1.559535935,1.56962143,1.573390549,1.580114247,1.668182761,-0.085838348
15-05-2015,1.580200834,1.576306249,1.58660055,1.577871646,1.665818697,-0.18390347
18-05-2015,1.571611178,1.591532505,1.588487586,1.595564067,1.684468085,-0.00622273
19-05-2015,1.600367685,1.593513212,1.604591145,1.594068982,1.682891828,-0.093832993
20-05-2015,1.591778029,1.594751024,1.600816823,1.593944238,1.682760526,-0.208478978
21-05-2015,1.592649538,1.602797545,1.606981517,1.610515358,1.700227795,-0.162561987
22-05-2015,1.611696056,1.619385504,1.626733438,1.624843628,1.715330823,-0.080336159
26-05-2015,1.62414476,1.618642807,1.598049024,1.58846208,1.676981637,0.271545975
27-05-2015,1.596010539,1.610596286,1.609749366,1.618613902,1.708764419,-0.077011015
28-05-2015,1.614932619,1.606758762,1.622959368,1.615374544,1.705349769,-0.288686168
29-05-2015,1.607089886,1.600569206,1.60786208,1.596685367,1.685649737,-0.006200301
01-06-2015,1.595263666,1.599826509,1.609749366,1.599924725,1.689064679,-0.269347903
02-06-2015,1.590035211,1.590789808,1.600565356,1.592698443,1.681447339,-0.247552227
03-06-2015,1.599994224,1.594255959,1.60786208,1.594691805,1.683548392,-0.285178786
04-06-2015,1.586549573,1.58979943,1.595407134,1.585222672,1.673566871,-0.180509636
05-06-2015,1.585553677,1.578782071,1.588487586,1.576376362,1.664242323,-0.220087544
08-06-2015,1.578084355,1.572840147,1.5692388,1.565785978,1.653079324,0.018896689
09-06-2015,1.550697255,1.558851653,1.554015955,1.561051336,1.648088592,0.06656737
10-06-2015,1.565884724,1.574449283,1.582071324,1.579242185,1.667263419,-0.171577166
11-06-2015,1.581569992,1.584847686,1.589997244,1.575628845,1.663454457,-0.223394465
12-06-2015,1.569245924,1.561946431,1.572761454,1.557936474,1.644805536,-0.202432879
15-06-2015,1.543228082,1.548453151,1.555148186,1.554821611,1.64152172,-0.102864993
16-06-2015,1.554805377,1.556004458,1.563451634,1.563294038,1.650452657,-0.278021034
17-06-2015,1.563394983,1.556375782,1.568106468,1.559556252,1.646512686,-0.258058954
18-06-2015,1.557295168,1.561698799,1.574145353,1.566782634,1.654130201,-0.223165966
19-06-2015,1.563270496,1.555633085,1.563829011,1.550834586,1.637319497,0.047523489
22-06-2015,1.560531731,1.558604022,1.572384027,1.563418632,1.650584309,-0.242341619
23-06-2015,1.560407344,1.553033471,1.569867795,1.55619215,1.642966852,-0.295196274
24-06-2015,1.557046144,1.580143773,1.572887313,1.569648358,1.657150596,0.055429819
25-06-2015,1.577586506,1.572716208,1.577668007,1.562048093,1.649139294,-0.271796903
26-06-2015,1.562772548,1.557737484,1.565212961,1.552703504,1.639289074,-0.101772966
29-06-2015,1.535260911,1.538921285,1.539673722,1.525043522,1.610133368,-0.030355259
30-06-2015,1.536630269,1.534588646,1.544454416,1.536257028,1.621953749,-0.0975128
01-07-2015,1.553187046,1.544739517,1.558670789,1.550834586,1.637319497,-0.295618225
02-07-2015,1.547336155,1.541644739,1.55590299,1.548841124,1.635218269,-0.338062879
06-07-2015,1.528787635,1.535950348,1.544328607,1.543358916,1.629439555,-0.326155722
07-07-2015,1.540613854,1.53495997,1.530741179,1.539496536,1.625368691,-0.061400219
08-07-2015,1.523061231,1.516267513,1.515266715,1.500622997,1.584392429,0.132259998
09-07-2015,1.515218497,1.509087579,1.473498108,1.469474369,1.551559413,0.382254215
10-07-2015,1.491441522,1.506488016,1.498534111,1.509469208,1.59371686,0.140571457
13-07-2015,1.529907969,1.530132166,1.537660727,1.539122752,1.624974262,-0.138589267
14-07-2015,1.54248116,1.537683424,1.546718979,1.53849973,1.624317697,-0.274180016
15-07-2015,1.538497575,1.54733908,1.553512668,1.553575666,1.640208942,-0.247810164
16-07-2015,1.563643908,1.564917517,1.575780871,1.574632089,1.662403872,-0.211738236
17-07-2015,1.580325221,1.577915434,1.58785849,1.58846208,1.676981637,-0.072363943
20-07-2015,1.603853272,1.619385504,1.617926854,1.618987885,1.709158381,0.106166306
21-07-2015,1.627256936,1.618766548,1.613146261,1.602541309,1.69182218,0.356480141
22-07-2015,1.492063858,1.526913548,1.508347167,1.533640544,1.619195723,0.898907623
23-07-2015,1.544472903,1.546596284,1.546970547,1.532893026,1.618407273,-0.004588194
24-07-2015,1.533518093,1.529884485,1.532376747,1.524669739,1.60973964,-0.128470847
27-07-2015,1.505757432,1.503517029,1.509982785,1.503114838,1.587018921,-0.096324047
28-07-2015,1.509367557,1.507230812,1.515392574,1.510715103,1.595030281,-0.248246134
29-07-2015,1.506504404,1.502155327,1.51186982,1.505855917,1.589907956,-0.20067358
30-07-2015,1.49617198,1.490642754,1.504824563,1.498131157,1.581765645,-0.248103147
31-07-2015,1.499657617,1.491509292,1.494759889,1.484799544,1.567713085,-0.118339811
03-08-2015,1.485964042,1.490642754,1.452110519,1.449165513,1.530151998,0.261430359
04-08-2015,1.435173329,1.430356436,1.398390102,1.401819548,1.480245208,1.020698743
05-08-2015,1.37952757,1.427137966,1.383922061,1.411288731,1.490226788,0.672680056
06-08-2015,1.417122707,1.415501553,1.40933554,1.40792463,1.493524745,0.022095668
07-08-2015,1.399819008,1.412406775,1.414116234,1.412783816,1.498669801,-0.177421401
10-08-2015,1.424093982,1.458704599,1.439655472,1.465113561,1.554079496,0.050813588
11-08-2015,1.440028273,1.436298459,1.399396574,1.387491129,1.47188862,0.641422018
12-08-2015,1.374299164,1.402132114,1.352847173,1.409295169,1.494975954,0.699383545
13-08-2015,1.417994117,1.414263642,1.41461947,1.408173869,1.493788633,-0.039125117
14-08-2015,1.396582345,1.413149473,1.407951641,1.418266024,1.504474986,-0.117715996
17-08-2015,1.417994117,1.42973753,1.42669714,1.433217416,1.520306043,-0.146380646
18-08-2015,1.422849111,1.427137966,1.433113452,1.424994128,1.511598909,-0.23503247
19-08-2015,1.418741039,1.415749086,1.416380797,1.406429595,1.491941768,-0.042619883
20-08-2015,1.393594656,1.388886465,1.378008985,1.37702524,1.460806844,0.240761755
21-08-2015,1.348156885,1.358557644,1.302775219,1.29117967,1.369909184,1.07869111
24-08-2015,1.154455096,1.320182451,1.131045858,1.258286719,1.335080354,1.55434375
25-08-2015,1.356622004,1.348778147,1.275726272,1.266011479,1.343259654,0.732804609
26-08-2015,1.306578163,1.333675632,1.295226726,1.340145314,1.421756392,0.637101573
27-08-2015,1.370564603,1.375145603,1.357753727,1.380389292,1.464368806,0.466659891
28-08-2015,1.369817631,1.376012141,1.376876753,1.384999289,1.469250266,0.025760056
31-08-2015,1.368074812,1.391114705,1.38266397,1.37839583,1.462258111,0.068724789
01-09-2015,1.344671248,1.358310013,1.324288568,1.315600145,1.395766991,0.35773478
02-09-2015,1.345667194,1.364004404,1.346556721,1.37316276,1.456716814,0.148061442
03-09-2015,1.373801166,1.369451262,1.358005395,1.348617741,1.430727531,0.026734328
04-09-2015,1.329981777,1.340607885,1.33875666,1.334912245,1.416214978,-0.018651368
08-09-2015,1.364589175,1.366727808,1.361528049,1.372788977,1.456321508,0.04929961
09-09-2015,1.389611121,1.384801309,1.3546085,1.345876612,1.427825055,0.47219292
10-09-2015,1.346165043,1.375640817,1.356244068,1.376028484,1.459751584,0.16213583
11-09-2015,1.365087123,1.38715339,1.379644603,1.396461984,1.481387418,-0.019784048
14-09-2015,1.424716417,1.420329406,1.41864536,1.410167331,1.495899386,0.098641275
15-09-2015,1.416624759,1.415872926,1.413109762,1.422253049,1.508696434,-0.111944656
16-09-2015,1.420608345,1.415996717,1.425942336,1.423872827,1.510411589,-0.198405417
17-09-2015,1.413263659,1.415377712,1.404303128,1.392848743,1.477561276,0.179235371
18-09-2015,1.370315579,1.388267559,1.381028503,1.386992751,1.471361194,0.321839483
21-09-2015,1.388490687,1.401513208,1.403548324,1.408921436,1.494580531,-0.015487434
